Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
184.812,TraderOne,Tick,985,982,3,-3,149700,149700,12386,-86786,-86786,OK
184.812,TraderTwo,Tick,0,10,-10,0,149700,149700,294,1468706,-28294,OK
184.812,TraderThree,Tick,130,107,23,107,149700,149700,6968,-19075568,385432,BREACH
185.093,TraderOne,Tick,995,982,13,-13,149700,150000,12685,-86085,-89985,OK
185.093,TraderTwo,Tick,0,10,-10,0,149700,150000,294,1468706,-28294,OK
185.093,TraderThree,Tick,130,107,23,107,149700,150000,6968,-19075568,417532,BREACH
185.234,TraderOne,Tick,995,982,13,-13,149700,150000,12685,-86085,-89985,OK
185.234,TraderTwo,Tick,0,10,-10,0,149700,150000,294,1468706,-28294,OK
185.234,TraderThree,Tick,130,107,23,107,149700,150000,6968,-19075568,417532,BREACH
185.515,TraderOne,Tick,1005,982,23,-23,149700,150000,12984,-85384,-92284,OK
185.515,TraderTwo,Tick,0,10,-10,0,149700,150000,294,1468706,-28294,OK
185.515,TraderThree,Tick,130,107,23,107,149700,150000,6968,-19075568,417532,BREACH
185.75,TraderOne,Tick,1005,982,23,-23,149700,150000,12984,-85384,-92284,OK
185.75,TraderTwo,Tick,0,10,-10,0,149700,150000,294,1468706,-28294,OK
185.75,TraderThree,Tick,130,107,23,107,149700,150000,6968,-19075568,417532,BREACH
185.953,TraderOne,Tick,1005,982,23,-23,149700,150000,12984,-85384,-92284,OK
185.953,TraderTwo,Tick,0,10,-10,0,149700,150000,294,1468706,-28294,OK
185.953,TraderThree,Tick,130,107,23,107,149700,150000,6968,-19075568,417532,BREACH
186.265,TraderOne,Tick,1005,982,23,-23,149600,149800,12984,-85384,-89984,OK
186.265,TraderTwo,Tick,0,10,-10,0,149600,149800,294,1468706,-27294,OK
186.265,TraderThree,Tick,130,107,23,107,149600,149800,6968,-19075568,393832,BREACH
186.515,TraderOne,Tick,1005,992,13,-13,149600,149800,13283,-87683,-90283,OK
186.515,TraderTwo,Tick,0,10,-10,0,149600,149800,294,1468706,-27294,OK
186.515,TraderThree,Tick,130,107,23,107,149600,149800,6968,-19075568,393832,BREACH
186.796,TraderOne,Tick,1005,992,13,-13,149600,149800,13283,-87683,-90283,OK
186.796,TraderTwo,Tick,0,10,-10,0,149600,149800,294,1468706,-27294,OK
186.796,TraderThree,Tick,130,107,23,107,149600,149800,6968,-19075568,393832,BREACH
187.046,TraderOne,Tick,1015,992,23,-23,149700,149800,13582,-86982,-89282,OK
187.046,TraderTwo,Tick,0,10,-10,0,149700,149800,294,1468706,-28294,OK
187.046,TraderThree,Tick,130,107,23,107,149700,149800,6968,-19075568,396132,BREACH
187.265,TraderOne,Tick,1015,992,23,-23,149700,149800,13582,-86982,-89282,OK
187.265,TraderTwo,Tick,0,10,-10,0,149700,149800,294,1468706,-28294,OK
187.265,TraderThree,Tick,130,107,23,107,149700,149800,6968,-19075568,396132,BREACH
187.5,TraderOne,Tick,1015,992,23,-23,149700,149800,13582,-86982,-89282,OK
187.5,TraderTwo,Tick,0,10,-10,0,149700,149800,294,1468706,-28294,OK
187.5,TraderThree,Tick,130,107,23,107,149700,149800,6968,-19075568,396132,BREACH
187.703,TraderOne,Tick,1025,992,33,-33,149700,150000,13881,-84281,-94181,OK
187.703,TraderTwo,Tick,0,10,-10,0,149700,150000,294,1468706,-28294,OK
187.703,TraderThree,Tick,130,107,23,107,149700,150000,6968,-19075568,417532,BREACH
188.0,TraderOne,Tick,1035,992,43,-43,149700,150000,14180,-81580,-94480,OK
188.0,TraderTwo,Tick,0,10,-10,0,149700,150000,294,1468706,-28294,OK
188.0,TraderThree,Tick,130,107,23,107,149700,150000,6968,-19075568,417532,BREACH
188.281,TraderOne,Tick,1041,992,49,-49,149700,150100,14090,-77890,-92590,OK
188.281,TraderTwo,Tick,0,10,-10,0,149700,150100,294,1468706,-29294,OK
188.281,TraderThree,Tick,130,107,23,107,149700,150100,6968,-19075568,430532,BREACH
188.546,TraderOne,Tick,1041,1002,39,-39,149700,150100,13940,-84740,-96440,OK
188.546,TraderTwo,Tick,0,10,-10,0,149700,150100,294,1468706,-29294,OK
188.546,TraderThree,Tick,130,107,23,107,149700,150100,6968,-19075568,430532,BREACH
188.75,TraderOne,Tick,1041,1002,39,-39,149700,150100,13940,-84740,-96440,OK
188.75,TraderTwo,Tick,0,10,-10,0,149700,150100,294,1468706,-29294,OK
188.75,TraderThree,Tick,130,107,23,107,149700,150100,6968,-19075568,430532,BREACH
189.031,TraderOne,Tick,1041,1002,39,-39,149700,150200,13940,-84740,-96440,OK
189.031,TraderTwo,Tick,0,10,-10,0,149700,150200,294,1468706,-30294,OK
189.031,TraderThree,Tick,130,107,23,107,149700,150200,6968,-19075568,443532,BREACH
189.25,TraderOne,Tick,1041,1002,39,-39,149700,150200,13940,-84740,-96440,OK
189.25,TraderTwo,Tick,0,10,-10,0,149700,150200,294,1468706,-30294,OK
189.25,TraderThree,Tick,130,107,23,107,149700,150200,6968,-19075568,443532,BREACH
189.546,TraderOne,Tick,1051,1002,49,-49,150100,150200,13790,-82590,-87490,OK
189.546,TraderTwo,Tick,0,10,-10,0,150100,150200,294,1468706,-32294,OK
189.546,TraderThree,Tick,130,107,23,107,150100,150200,6968,-19075568,448132,BREACH
189.781,TraderOne,Tick,1051,1002,49,-49,150100,150200,13790,-82590,-87490,OK
189.781,TraderTwo,Tick,0,10,-10,0,150100,150200,294,1468706,-32294,OK
189.781,TraderThree,Tick,130,107,23,107,150100,150200,6968,-19075568,448132,BREACH
190.0,TraderOne,Tick,1061,1002,59,-59,150000,150200,14090,-79890,-91690,OK
190.0,TraderTwo,Tick,0,10,-10,0,150000,150200,294,1468706,-31294,OK
190.0,TraderThree,Tick,130,107,23,107,150000,150200,6968,-19075568,445832,BREACH
190.203,TraderOne,Tick,1061,1002,59,-59,150000,150300,14090,-79890,-97590,OK
190.203,TraderTwo,Tick,0,10,-10,0,150000,150300,294,1468706,-31294,OK
190.203,TraderThree,Tick,130,107,23,107,150000,150300,6968,-19075568,456532,BREACH
190.562,TraderOne,Tick,1061,1002,59,-59,150000,150300,14090,-79890,-97590,OK
190.562,TraderTwo,Tick,0,10,-10,0,150000,150300,294,1468706,-31294,OK
190.562,TraderThree,Tick,130,107,23,107,150000,150300,6968,-19075568,456532,BREACH
190.75,TraderOne,Tick,1061,1002,59,-59,150000,150300,14090,-79890,-97590,OK
190.75,TraderTwo,Tick,0,10,-10,0,150000,150300,294,1468706,-31294,OK
190.75,TraderThree,Tick,130,107,23,107,150000,150300,6968,-19075568,456532,BREACH
191.046,TraderOne,Tick,1061,1002,59,-59,149500,150300,14090,-79890,-97590,OK
191.046,TraderTwo,Tick,0,10,-10,0,149500,150300,294,1468706,-31294,OK
191.046,TraderThree,Tick,130,107,23,107,149500,150300,6968,-19075568,456532,BREACH
191.25,TraderOne,Tick,1061,1002,59,-59,149500,150400,14090,-79890,-97590,OK
191.25,TraderTwo,Tick,0,10,-10,0,149500,150400,294,1468706,-32294,OK
191.25,TraderThree,Tick,130,107,23,107,149500,150400,6968,-19075568,469532,BREACH
191.5,TraderOne,Tick,1071,1002,69,-69,150000,150700,14390,-74190,-94890,OK
191.5,TraderTwo,Tick,0,10,-10,0,150000,150700,294,1468706,-35294,OK
191.5,TraderThree,Tick,130,107,23,107,150000,150700,6968,-19075568,508532,BREACH
191.796,TraderOne,Tick,1071,1002,69,-69,150000,150800,14390,-74190,-94890,OK
191.796,TraderTwo,Tick,0,10,-10,0,150000,150800,294,1468706,-36294,OK
191.796,TraderThree,Tick,130,107,23,107,150000,150800,6968,-19075568,521532,BREACH
191.984,TraderOne,Tick,1071,1012,59,-59,150200,150800,14690,-80490,-98190,OK
191.984,TraderTwo,Tick,0,10,-10,0,150200,150800,294,1468706,-36294,OK
191.984,TraderThree,Tick,130,107,23,107,150200,150800,6968,-19075568,521532,BREACH
192.296,TraderOne,Tick,1071,1012,59,-59,150200,150700,14690,-80490,-98190,OK
192.296,TraderTwo,Tick,0,10,-10,0,150200,150700,294,1468706,-35294,OK
192.296,TraderThree,Tick,130,107,23,107,150200,150700,6968,-19075568,508532,BREACH
192.484,TraderOne,Tick,1071,1012,59,-59,150200,150700,14690,-80490,-98190,OK
192.484,TraderTwo,Tick,0,10,-10,0,150200,150700,294,1468706,-35294,OK
192.484,TraderThree,Tick,130,107,23,107,150200,150700,6968,-19075568,508532,BREACH
192.718,TraderOne,Tick,1081,1012,69,-69,150300,150700,14990,-75790,-96490,OK
192.718,TraderTwo,Tick,0,10,-10,0,150300,150700,294,1468706,-35294,OK
192.718,TraderThree,Tick,130,107,23,107,150300,150700,6968,-19075568,508532,BREACH
193.046,TraderOne,Tick,1081,1012,69,-69,150200,150500,14990,-75790,-96490,OK
193.046,TraderTwo,Tick,0,10,-10,0,150200,150500,294,1468706,-33294,OK
193.046,TraderThree,Tick,130,107,23,107,150200,150500,6968,-19075568,482532,BREACH
193.218,TraderOne,Tick,1081,1022,59,-59,150200,150500,15290,-81090,-98790,OK
193.218,TraderTwo,Tick,0,10,-10,0,150200,150500,294,1468706,-33294,OK
193.218,TraderThree,Tick,130,107,23,107,150200,150500,6968,-19075568,482532,BREACH
193.468,TraderOne,Tick,1081,1022,59,-59,150200,150500,15290,-81090,-98790,OK
193.468,TraderTwo,Tick,0,10,-10,0,150200,150500,294,1468706,-33294,OK
193.468,TraderThree,Tick,130,107,23,107,150200,150500,6968,-19075568,482532,BREACH
193.75,TraderOne,Tick,1081,1022,59,-59,150200,150500,15290,-81090,-98790,OK
193.75,TraderTwo,Tick,0,10,-10,0,150200,150500,294,1468706,-33294,OK
193.75,TraderThree,Tick,130,107,23,107,150200,150500,6968,-19075568,482532,BREACH
194.046,TraderOne,Tick,1081,1022,59,-59,150200,150500,15290,-81090,-98790,OK
194.046,TraderTwo,Tick,0,10,-10,0,150200,150500,294,1468706,-33294,OK
194.046,TraderThree,Tick,130,107,23,107,150200,150500,6968,-19075568,482532,BREACH
194.265,TraderOne,Tick,1081,1032,49,-49,150000,150500,15140,-89940,-104640,OK
194.265,TraderTwo,Tick,0,10,-10,0,150000,150500,294,1468706,-33294,OK
194.265,TraderThree,Tick,130,107,23,107,150000,150500,6968,-19075568,482532,BREACH
194.546,TraderOne,Tick,1081,1032,49,-49,150000,150500,15140,-89940,-104640,OK
194.546,TraderTwo,Tick,0,10,-10,0,150000,150500,294,1468706,-33294,OK
194.546,TraderThree,Tick,130,107,23,107,150000,150500,6968,-19075568,482532,BREACH
194.765,TraderOne,Tick,1081,1032,49,-49,150000,150500,15140,-89940,-104640,OK
194.765,TraderTwo,Tick,0,10,-10,0,150000,150500,294,1468706,-33294,OK
194.765,TraderThree,Tick,130,107,23,107,150000,150500,6968,-19075568,482532,BREACH
194.984,TraderOne,Tick,1081,1032,49,-49,150000,150600,15140,-89940,-104640,OK
194.984,TraderTwo,Tick,0,10,-10,0,150000,150600,294,1468706,-34294,OK
194.984,TraderThree,Tick,130,107,23,107,150000,150600,6968,-19075568,495532,BREACH
195.234,TraderOne,Tick,1081,1032,49,-49,150000,150600,15140,-89940,-104640,OK
195.234,TraderTwo,Tick,0,10,-10,0,150000,150600,294,1468706,-34294,OK
195.234,TraderThree,Tick,130,107,23,107,150000,150600,6968,-19075568,495532,BREACH
195.562,TraderOne,Tick,1081,1032,49,-49,150000,150600,15140,-89940,-104640,OK
195.562,TraderTwo,Tick,0,10,-10,0,150000,150600,294,1468706,-34294,OK
195.562,TraderThree,Tick,130,107,23,107,150000,150600,6968,-19075568,495532,BREACH
195.796,TraderOne,Tick,1081,1032,49,-49,150000,150600,15140,-89940,-104640,OK
195.796,TraderTwo,Tick,0,10,-10,0,150000,150600,294,1468706,-34294,OK
195.796,TraderThree,Tick,130,107,23,107,150000,150600,6968,-19075568,495532,BREACH
196.0,TraderOne,Tick,1081,1032,49,-49,150000,150600,15140,-89940,-104640,OK
196.0,TraderTwo,Tick,0,10,-10,0,150000,150600,294,1468706,-34294,OK
196.0,TraderThree,Tick,130,107,23,107,150000,150600,6968,-19075568,495532,BREACH
196.203,TraderOne,Tick,1081,1032,49,-49,150000,150600,15140,-89940,-104640,OK
196.203,TraderTwo,Tick,0,10,-10,0,150000,150600,294,1468706,-34294,OK
196.203,TraderThree,Tick,130,107,23,107,150000,150600,6968,-19075568,495532,BREACH
196.453,TraderOne,Tick,1091,1032,59,-59,149800,150600,14990,-85790,-103490,OK
196.453,TraderTwo,Tick,0,10,-10,0,149800,150600,294,1468706,-34294,OK
196.453,TraderThree,Tick,130,107,23,107,149800,150600,6968,-19075568,495532,BREACH
196.781,TraderOne,Tick,1091,1032,59,-59,149800,150100,14990,-85790,-103490,OK
196.781,TraderTwo,Tick,0,10,-10,0,149800,150100,294,1468706,-29294,OK
196.781,TraderThree,Tick,130,107,23,107,149800,150100,6968,-19075568,430532,BREACH
196.968,TraderOne,Tick,1091,1032,59,-59,149800,150000,14990,-85790,-97590,OK
196.968,TraderTwo,Tick,0,10,-10,0,149800,150000,294,1468706,-29294,OK
196.968,TraderThree,Tick,130,107,23,107,149800,150000,6968,-19075568,419832,BREACH
197.203,TraderOne,Tick,1091,1042,49,-49,149500,150000,15289,-91089,-105789,OK
197.203,TraderTwo,Tick,0,10,-10,0,149500,150000,294,1468706,-28294,OK
197.203,TraderThree,Tick,130,107,23,107,149500,150000,6968,-19075568,417532,BREACH
197.515,TraderOne,Tick,1091,1042,49,-49,149500,150000,15289,-91089,-105789,OK
197.515,TraderTwo,Tick,0,10,-10,0,149500,150000,294,1468706,-28294,OK
197.515,TraderThree,Tick,130,107,23,107,149500,150000,6968,-19075568,417532,BREACH
197.781,TraderOne,Tick,1091,1052,39,-39,149500,149800,15588,-95388,-107088,OK
197.781,TraderTwo,Tick,0,10,-10,0,149500,149800,294,1468706,-26294,OK
197.781,TraderThree,Tick,130,107,23,107,149500,149800,6968,-19075568,391532,BREACH
198.031,TraderOne,Tick,1091,1052,39,-39,149500,149700,15588,-95388,-103188,OK
198.031,TraderTwo,Tick,0,10,-10,0,149500,149700,294,1468706,-26294,OK
198.031,TraderThree,Tick,130,107,23,107,149500,149700,6968,-19075568,380832,BREACH
198.25,TraderOne,Tick,1091,1062,29,-29,149500,149700,15887,-98687,-104487,OK
198.25,TraderTwo,Tick,0,10,-10,0,149500,149700,294,1468706,-26294,OK
198.25,TraderThree,Tick,130,107,23,107,149500,149700,6968,-19075568,380832,BREACH
198.515,TraderOne,Tick,1091,1072,19,-19,149500,149500,16186,-100986,-100986,OK
198.515,TraderTwo,Tick,0,10,-10,0,149500,149500,294,1468706,-26294,OK
198.515,TraderThree,Tick,130,107,23,107,149500,149500,6968,-19075568,359432,BREACH
198.703,TraderOne,Tick,1091,1072,19,-19,149500,149500,16186,-100986,-100986,OK
198.703,TraderTwo,Tick,0,10,-10,0,149500,149500,294,1468706,-26294,OK
198.703,TraderThree,Tick,130,107,23,107,149500,149500,6968,-19075568,359432,BREACH
199.015,TraderOne,Tick,1091,1082,9,-9,149500,149500,16485,-102285,-102285,OK
199.015,TraderTwo,Tick,0,10,-10,0,149500,149500,294,1468706,-26294,OK
199.015,TraderThree,Tick,130,107,23,107,149500,149500,6968,-19075568,359432,BREACH
199.359,TraderOne,Tick,1091,1082,9,-9,149500,149500,16485,-102285,-102285,OK
199.359,TraderTwo,Tick,0,10,-10,0,149500,149500,294,1468706,-26294,OK
199.359,TraderThree,Tick,130,107,23,107,149500,149500,6968,-19075568,359432,BREACH
199.546,TraderOne,Tick,1091,1082,9,-9,149500,149500,16485,-102285,-102285,OK
199.546,TraderTwo,Tick,0,10,-10,0,149500,149500,294,1468706,-26294,OK
199.546,TraderThree,Tick,130,107,23,107,149500,149500,6968,-19075568,359432,BREACH
199.781,TraderOne,Tick,1091,1082,9,-9,149500,149500,16485,-102285,-102285,OK
199.781,TraderTwo,Tick,0,10,-10,0,149500,149500,294,1468706,-26294,OK
199.781,TraderThree,Tick,130,107,23,107,149500,149500,6968,-19075568,359432,BREACH
199.968,TraderOne,Tick,1091,1082,9,-9,149500,149500,16485,-102285,-102285,OK
199.968,TraderTwo,Tick,0,10,-10,0,149500,149500,294,1468706,-26294,OK
199.968,TraderThree,Tick,130,107,23,107,149500,149500,6968,-19075568,359432,BREACH
200.203,TraderOne,Tick,1091,1082,9,-9,149500,149600,16485,-102285,-103185,OK
200.203,TraderTwo,Tick,0,10,-10,0,149500,149600,294,1468706,-26294,OK
200.203,TraderThree,Tick,130,107,23,107,149500,149600,6968,-19075568,370132,BREACH
200.5,TraderOne,Tick,1091,1086,5,-5,149700,149600,16425,-102225,-101725,OK
200.5,TraderTwo,Tick,0,10,-10,0,149700,149600,294,1468706,-28294,OK
200.5,TraderThree,Tick,130,107,23,107,149700,149600,6968,-19075568,374732,BREACH
200.765,TraderOne,Tick,1091,1086,5,-5,149700,149600,16425,-102225,-101725,OK
200.765,TraderTwo,Tick,0,10,-10,0,149700,149600,294,1468706,-28294,OK
200.765,TraderThree,Tick,130,107,23,107,149700,149600,6968,-19075568,374732,BREACH
201.046,TraderOne,Tick,1091,1086,5,-5,149700,149600,16425,-102225,-101725,OK
201.046,TraderTwo,Tick,0,10,-10,0,149700,149600,294,1468706,-28294,OK
201.046,TraderThree,Tick,130,107,23,107,149700,149600,6968,-19075568,374732,BREACH
201.281,TraderOne,Tick,1091,1096,-5,5,149900,149600,16275,-102075,-103075,OK
201.281,TraderTwo,Tick,0,10,-10,0,149900,149600,294,1468706,-29294,OK
201.281,TraderThree,Tick,130,107,23,107,149900,149600,6968,-19075568,377032,BREACH
201.515,TraderOne,Tick,1091,1096,-5,5,149900,149800,16275,-102075,-102575,OK
201.515,TraderTwo,Tick,0,10,-10,0,149900,149800,294,1468706,-30294,OK
201.515,TraderThree,Tick,130,107,23,107,149900,149800,6968,-19075568,400732,BREACH
201.734,TraderOne,Tick,1100,1096,4,-4,149900,150000,16545,-103245,-103645,OK
201.734,TraderTwo,Tick,0,10,-10,0,149900,150000,294,1468706,-30294,OK
201.734,TraderThree,Tick,130,107,23,107,149900,150000,6968,-19075568,422132,BREACH
202.0,TraderOne,Tick,1110,1096,14,-14,149300,150000,16395,-103095,-107295,OK
202.0,TraderTwo,Tick,0,10,-10,0,149300,150000,294,1468706,-28294,OK
202.0,TraderThree,Tick,130,107,23,107,149300,150000,6968,-19075568,417532,BREACH
202.359,TraderOne,Tick,1110,1096,14,-14,149300,150200,16395,-103095,-107295,OK
202.359,TraderTwo,Tick,0,10,-10,0,149300,150200,294,1468706,-30294,OK
202.359,TraderThree,Tick,130,107,23,107,149300,150200,6968,-19075568,443532,BREACH
202.515,TraderOne,Tick,1110,1096,14,-14,149300,150200,16395,-103095,-107295,OK
202.515,TraderTwo,Tick,0,10,-10,0,149300,150200,294,1468706,-30294,OK
202.515,TraderThree,Tick,130,107,23,107,149300,150200,6968,-19075568,443532,BREACH
202.796,TraderOne,Tick,1110,1096,14,-14,149300,150600,16395,-103095,-107295,OK
202.796,TraderTwo,Tick,0,10,-10,0,149300,150600,294,1468706,-34294,OK
202.796,TraderThree,Tick,130,107,23,107,149300,150600,6968,-19075568,495532,BREACH
202.953,TraderOne,Tick,1120,1096,24,-24,150500,150600,16696,-102396,-104796,OK
202.953,TraderTwo,Tick,0,10,-10,0,150500,150600,294,1468706,-36294,OK
202.953,TraderThree,Tick,130,107,23,107,150500,150600,6968,-19075568,500132,BREACH
203.25,TraderOne,Tick,1120,1096,24,-24,150500,150600,16696,-102396,-104796,OK
203.25,TraderTwo,Tick,0,10,-10,0,150500,150600,294,1468706,-36294,OK
203.25,TraderThree,Tick,130,107,23,107,150500,150600,6968,-19075568,500132,BREACH
203.5,TraderOne,Tick,1120,1096,24,-24,150500,150600,16696,-102396,-104796,OK
203.5,TraderTwo,Tick,0,10,-10,0,150500,150600,294,1468706,-36294,OK
203.5,TraderThree,Tick,130,107,23,107,150500,150600,6968,-19075568,500132,BREACH
203.765,TraderOne,Tick,1120,1096,24,-24,150500,150600,16696,-102396,-104796,OK
203.765,TraderTwo,Tick,0,10,-10,0,150500,150600,294,1468706,-36294,OK
203.765,TraderThree,Tick,130,107,23,107,150500,150600,6968,-19075568,500132,BREACH
204.031,TraderOne,Tick,1130,1096,34,-24,150300,150600,16546,-1605246,-109446,OK
204.031,TraderTwo,Tick,0,10,-10,0,150300,150600,294,1468706,-34294,OK
204.031,TraderThree,Tick,130,107,23,107,150300,150600,6968,-19075568,495532,BREACH
204.25,TraderOne,Tick,1130,1096,34,-34,150300,150600,16546,-101246,-111446,OK
204.25,TraderTwo,Tick,0,10,-10,0,150300,150600,294,1468706,-34294,OK
204.25,TraderThree,Tick,130,107,23,107,150300,150600,6968,-19075568,495532,BREACH
204.515,TraderOne,Tick,1130,1096,34,-34,150300,150600,16546,-101246,-111446,OK
204.515,TraderTwo,Tick,0,10,-10,0,150300,150600,294,1468706,-34294,OK
204.515,TraderThree,Tick,130,107,23,107,150300,150600,6968,-19075568,495532,BREACH
204.734,TraderOne,Tick,1130,1096,34,-34,150300,150600,16546,-101246,-111446,OK
204.734,TraderTwo,Tick,0,10,-10,0,150300,150600,294,1468706,-34294,OK
204.734,TraderThree,Tick,130,107,23,107,150300,150600,6968,-19075568,495532,BREACH
205.109,TraderOne,Tick,1139,1096,43,-43,150100,150100,16411,-104711,-104711,OK
205.109,TraderTwo,Tick,0,10,-10,0,150100,150100,294,1468706,-32294,OK
205.109,TraderThree,Tick,130,107,23,107,150100,150100,6968,-19075568,437432,BREACH
205.281,TraderOne,Tick,1139,1096,43,-43,150100,149700,16411,-104711,-96111,OK
205.281,TraderTwo,Tick,0,10,-10,0,150100,149700,294,1468706,-30294,OK
205.281,TraderThree,Tick,130,107,23,107,150100,149700,6968,-19075568,390032,BREACH
205.5,TraderOne,Tick,1139,1106,33,-33,150400,149700,16261,-107561,-100961,OK
205.5,TraderTwo,Tick,0,10,-10,0,150400,149700,294,1468706,-30294,OK
205.5,TraderThree,Tick,130,107,23,107,150400,149700,6968,-19075568,390032,BREACH
205.703,TraderOne,Tick,1139,1106,33,-33,150400,149700,16261,-107561,-100961,OK
205.703,TraderTwo,Tick,0,10,-10,0,150400,149700,294,1468706,-30294,OK
205.703,TraderThree,Tick,130,107,23,107,150400,149700,6968,-19075568,390032,BREACH
205.953,TraderOne,Tick,1139,1106,33,-33,150400,149800,16261,-107561,-97661,OK
205.953,TraderTwo,Tick,0,10,-10,0,150400,149800,294,1468706,-32294,OK
205.953,TraderThree,Tick,130,107,23,107,150400,149800,6968,-19075568,405332,BREACH
206.25,TraderOne,Tick,1139,1116,23,-23,150300,149800,16111,-110411,-103511,OK
206.25,TraderTwo,Tick,0,10,-10,0,150300,149800,294,1468706,-32294,OK
206.25,TraderThree,Tick,130,107,23,107,150300,149800,6968,-19075568,405332,BREACH
206.515,TraderOne,Tick,1139,1126,13,-13,149700,149800,16410,-112710,-114010,OK
206.515,TraderTwo,Tick,0,10,-10,0,149700,149800,294,1468706,-28294,OK
206.515,TraderThree,Tick,130,107,23,107,149700,149800,6968,-19075568,396132,BREACH
206.75,TraderOne,Tick,1139,1126,13,-13,149700,149800,16410,-112710,-114010,OK
206.75,TraderTwo,Tick,0,10,-10,0,149700,149800,294,1468706,-28294,OK
206.75,TraderThree,Tick,130,107,23,107,149700,149800,6968,-19075568,396132,BREACH
206.984,TraderOne,Tick,1139,1126,13,-13,149700,149800,16410,-112710,-114010,OK
206.984,TraderTwo,Tick,0,10,-10,0,149700,149800,294,1468706,-28294,OK
206.984,TraderThree,Tick,130,107,23,107,149700,149800,6968,-19075568,396132,BREACH
207.203,TraderOne,Tick,1139,1136,3,-3,149700,149800,16709,-115009,-115309,OK
207.203,TraderTwo,Tick,0,10,-10,0,149700,149800,294,1468706,-28294,OK
